id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
2157587013	20110131	1	900000000000012004	405813007	en	900000000000013009	Procedure site - Direct	900000000000020002
2157588015	20110131	1	900000000000012004	405814001	en	900000000000013009	Procedure site - Indirect	900000000000020002
2157589011	20170731	1	900000000000012004	405815000	en	900000000000013009	Procedure device	900000000000448009
2157590019	20170731	1	900000000000012004	405816004	en	900000000000013009	Procedure morphology	900000000000448009
2461343013	20170731	1	900000000000207008	118946009	en	900000000000003001	Disorder of thorax (disorder)	900000000000448009
2461355019	20170731	1	900000000000207008	123946008	en	900000000000003001	Disorder by body site (disorder)	900000000000448009
2461371019	20170731	1	900000000000207008	128121009	en	900000000000003001	Disorder of trunk (disorder)	900000000000448009
2461385012	20170731	1	900000000000207008	128272009	en	900000000000003001	Disorder of lower respiratory system (disorder)	900000000000448009
2461664015	20170731	1	900000000000207008	19829001	en	900000000000003001	Disorder of lung (disorder)	900000000000448009
2463762015	20170731	1	900000000000012004	370129005	en	900000000000003001	Measurement method (attribute)	900000000000448009
2464180013	20170731	1	900000000000012004	408729009	en	900000000000003001	Finding context (attribute)	900000000000448009
2464181012	20170731	1	900000000000012004	408730004	en	900000000000003001	Procedure context (attribute)	900000000000448009
2464182017	20170731	1	900000000000012004	408731000	en	900000000000003001	Temporal context (attribute)	900000000000448009
2464183010	20170731	1	900000000000012004	408732007	en	900000000000003001	Subject relationship context (attribute)	900000000000448009
2464190017	20170731	1	900000000000012004	408739003	en	900000000000003001	Unapproved attribute (attribute)	900000000000448009
2465962013	20170731	1	900000000000207008	410510008	en	900000000000003001	Temporal context value (qualifier value)	900000000000448009
2465963015	20170731	1	900000000000207008	410511007	en	900000000000003001	Current or past (actual) (qualifier value)	900000000000448009
2465964014	20170731	1	900000000000207008	410512000	en	900000000000003001	Current or specified time (qualifier value)	900000000000448009
2465966011	20170731	1	900000000000207008	410514004	en	900000000000003001	Finding context value (qualifier value)	900000000000448009
2466042012	20170731	1	900000000000207008	410590009	en	900000000000003001	Known possible (qualifier value)	900000000000448009
2466056014	20170731	1	900000000000207008	410604004	en	900000000000003001	Subject of record (person)	900000000000448009
2466114012	20170731	1	900000000000012004	410662002	en	900000000000003001	Concept model attribute (attribute)	900000000000448009
2466127011	20170731	1	900000000000012004	410675002	en	900000000000003001	Route of administration (attribute)	900000000000448009
2466567019	20170731	0	900000000000012004	411116001	en	900000000000003001	Has dose form (attribute)	900000000000020002
2468828013	20170731	1	900000000000207008	49483002	en	900000000000003001	Disorder of mediastinum (disorder)	900000000000448009
2468834018	20170731	1	900000000000207008	50043002	en	900000000000003001	Disorder of respiratory system (disorder)	900000000000448009
2470261014	20170731	1	900000000000012004	370129005	en	900000000000013009	Measurement method	900000000000448009
2470590016	20170731	1	900000000000012004	408729009	en	900000000000013009	Finding context	900000000000448009
2470591017	20170731	1	900000000000012004	408730004	en	900000000000013009	Procedure context	900000000000448009
2470592012	20170731	1	900000000000012004	408731000	en	900000000000013009	Temporal context	900000000000448009
2470593019	20170731	1	900000000000012004	408732007	en	900000000000013009	Subject relationship context	900000000000448009
2472316017	20170731	1	900000000000012004	410662002	en	900000000000013009	Concept model attribute	900000000000448009
2472329017	20170731	1	900000000000012004	410675002	en	900000000000013009	Route of administration	900000000000448009
2472759013	20170731	0	900000000000012004	411116001	en	900000000000013009	Has dose form	900000000000020002
2478069019	20170731	1	900000000000012004	410675002	en	900000000000013009	Route of administration - attribute	900000000000448009
2528943016	20170731	1	900000000000207008	272099008	en	900000000000003001	Descriptor (qualifier value)	900000000000448009
2529075010	20060731	0	900000000000207008	41769001	en	900000000000003001	Disease suspected (context-dependent category)	900000000000020002
2529665011	20170731	1	900000000000207008	415684004	en	900000000000003001	Suspected (qualifier value)	900000000000448009
2530989016	20170731	1	900000000000012004	414679000	en	900000000000003001	Method of action (attribute)	900000000000448009
2531746019	20060731	0	900000000000207008	413350009	en	900000000000003001	Context-dependent finding (context-dependent category)	900000000000020002
2545280012	20170731	1	900000000000012004	106237007	en	900000000000003001	Linkage concept (linkage concept)	900000000000448009
2546124018	20170731	1	900000000000207008	417437006	en	900000000000003001	Neck and/or chest structure (body structure)	900000000000448009
2546362014	20170731	1	900000000000207008	416152001	en	900000000000003001	Neck and/or chest and/or abdomen structure (body structure)	900000000000448009
2546529019	20170731	1	900000000000207008	416319003	en	900000000000003001	Neck and/or chest and/or abdomen and/or pelvis (body structure)	900000000000448009
2546760016	20170731	1	900000000000207008	416550000	en	900000000000003001	Chest and/or abdomen structure (body structure)	900000000000448009
2546985015	20170731	1	900000000000207008	416775004	en	900000000000003001	Chest and/or abdomen and/or pelvis structure (body structure)	900000000000448009
2547149011	20170731	1	900000000000207008	416939005	en	900000000000003001	Proliferative mass (morphologic abnormality)	900000000000448009
2560308012	20170731	1	900000000000207008	160237006	en	900000000000003001	History/symptoms (navigational concept)	900000000000448009
2570642013	20060731	0	900000000000207008	243796009	en	900000000000003001	Context-dependent category (context-dependent category)	900000000000020002
2574623017	20170731	1	900000000000012004	418775008	en	900000000000003001	Finding method (attribute)	900000000000448009
2574624011	20170731	1	900000000000012004	419066007	en	900000000000003001	Finding informer (attribute)	900000000000448009
2574625012	20170731	1	900000000000207008	419358007	en	900000000000003001	Subject of record or other provider of history (person)	900000000000448009
2578008016	20170731	1	900000000000012004	418775008	en	900000000000013009	Finding method	900000000000448009
2578009012	20170731	1	900000000000012004	419066007	en	900000000000013009	Finding informer	900000000000448009
2606585013	20170731	1	900000000000207008	123960005	en	900000000000003001	Entire subregion of trunk (body structure)	900000000000448009
2607677017	20170731	1	900000000000207008	162571008	en	900000000000003001	Suspected condition (situation)	900000000000448009
2607678010	20170731	1	900000000000207008	162572001	en	900000000000003001	Suspected malignancy (situation)	900000000000448009
2607679019	20170731	1	900000000000207008	162573006	en	900000000000003001	Suspected lung cancer (situation)	900000000000448009
2609236017	20170731	1	900000000000207008	243796009	en	900000000000003001	Situation with explicit context (situation)	900000000000448009
2612321010	20170731	1	900000000000207008	41769001	en	900000000000003001	Disease suspected (situation)	900000000000448009
2612842017	20170731	1	900000000000207008	394966004	en	900000000000003001	Suspected respiratory disease (situation)	900000000000448009
2613332018	20170731	1	900000000000207008	413350009	en	900000000000003001	Finding with explicit context (situation)	900000000000448009
2613985018	20170731	1	900000000000207008	420473002	en	900000000000003001	Structure of subregion of trunk (body structure)	900000000000448009
2638124010	20170731	1	900000000000207008	127947003	en	900000000000003001	Structure of body surface region (body structure)	900000000000448009
2638256010	20170731	1	900000000000207008	20139000	en	900000000000003001	Structure of respiratory system (body structure)	900000000000448009
2638422019	20170731	1	900000000000207008	261060002	en	900000000000003001	Entire body surface region (body structure)	900000000000448009
2638423012	20170731	1	900000000000207008	26107004	en	900000000000003001	Structure of musculoskeletal system (body structure)	900000000000448009
2638628014	20170731	1	900000000000207008	310787001	en	900000000000003001	Structure of lung and/or mediastinum (body structure)	900000000000448009
2638633013	20170731	1	900000000000207008	312419003	en	900000000000003001	Structure of respiratory system and/or intrathoracic structure (body structure)	900000000000448009
2638954016	20170731	1	900000000000207008	91690000	en	900000000000003001	Entire subdivision of organ system (body structure)	900000000000448009
2639116013	20170731	1	900000000000012004	424226004	en	900000000000003001	Using device (attribute)	900000000000448009
2639117016	20170731	1	900000000000012004	425391005	en	900000000000003001	Using access device (attribute)	900000000000448009
2639118014	20170731	1	900000000000012004	424244007	en	900000000000003001	Using energy (attribute)	900000000000448009
2639119018	20170731	1	900000000000012004	424361007	en	900000000000003001	Using substance (attribute)	900000000000448009
2641481015	20170731	1	900000000000012004	424876005	en	900000000000003001	Surgical approach (attribute)	900000000000448009
2643091013	20170731	1	900000000000012004	424226004	en	900000000000013009	Using device	900000000000448009
2643092018	20170731	1	900000000000012004	425391005	en	900000000000013009	Using access device	900000000000448009
2643093011	20170731	1	900000000000012004	424244007	en	900000000000013009	Using energy	900000000000448009
2643094017	20170731	1	900000000000012004	424361007	en	900000000000013009	Using substance	900000000000448009
2645581011	20170731	1	900000000000012004	424876005	en	900000000000013009	Surgical approach	900000000000448009
2690648017	20170731	1	900000000000207008	428100006	en	900000000000003001	Malignant neoplasm of thoracic cavity structure (disorder)	900000000000448009
2709052010	20170731	1	900000000000207008	430621000	en	900000000000003001	Malignant neoplasm of lower respiratory tract (disorder)	900000000000448009
2711243019	20170731	1	900000000000207008	52988006	en	900000000000003001	Lesion (morphologic abnormality)	900000000000448009
2787744014	20170731	1	900000000000207008	440299000	en	900000000000003001	Mass of thoracic structure (finding)	900000000000448009
2789681010	20170731	1	900000000000207008	94147001	en	900000000000003001	Mass of mediastinum (finding)	900000000000448009
2819010014	20170731	1	900000000000207008	442083009	en	900000000000003001	Anatomical or acquired body structure (body structure)	900000000000448009
2836442016	20170731	1	900000000000207008	444433005	en	900000000000003001	Suspected clinical finding (situation)	900000000000448009
2836660014	20170731	1	900000000000207008	443859009	en	900000000000003001	Possible clinical finding (situation)	900000000000448009
2898692017	20170731	1	900000000000207008	449096009	en	900000000000003001	Malignant neoplasm of respiratory system (disorder)	900000000000448009
2899226012	20170731	1	900000000000207008	448708002	en	900000000000003001	Neoplasm of respiratory system (disorder)	900000000000448009
2958443011	20170731	1	900000000000012004	609096000	en	900000000000013009	Role group	900000000000448009
2958853015	20170731	1	900000000000012004	609096000	en	900000000000003001	Role group (attribute)	900000000000448009
2965686017	20170731	1	900000000000207008	609413000	en	900000000000003001	Finding suspected or known present (situation)	900000000000448009
2965688016	20170731	1	900000000000207008	609412005	en	900000000000003001	Suspected or known present (qualifier value)	900000000000448009
2968008016	20170731	1	900000000000207008	609623002	en	900000000000003001	Finding of upper trunk (finding)	900000000000448009
2968033018	20170731	1	900000000000207008	609622007	en	900000000000003001	Disorder of thoracic segment of trunk (disorder)	900000000000448009
2981997015	20170731	1	900000000000207008	698967008	en	900000000000003001	Material anatomical entity (body structure)	900000000000448009
2984195014	20170731	1	900000000000207008	91722005	en	900000000000003001	Entire physical anatomical entity (body structure)	900000000000448009
2985165010	20200131	0	900000000000207008	699593001	en	900000000000003001	Structure of compartment of thorax (body structure)	900000000000448009
2985192016	20170731	1	900000000000207008	699594007	en	900000000000003001	Structure of pulmopleural compartment (body structure)	900000000000448009
2985193014	20170731	1	900000000000207008	2969000	en	900000000000003001	Anatomical space structure (body structure)	900000000000448009
2985195019	20170731	1	900000000000207008	699590003	en	900000000000003001	Structure of anatomical compartment (body structure)	900000000000448009
2985223014	20170731	1	900000000000207008	699589007	en	900000000000003001	Structure of anatomical cluster (body structure)	900000000000448009
3012753012	20170731	1	900000000000012004	255234002	en	900000000000013009	Following	900000000000448009
3012773019	20170731	1	900000000000012004	704319004	en	900000000000013009	Inheres in	900000000000448009
3012778011	20170731	1	900000000000012004	704326004	en	900000000000003001	Precondition (attribute)	900000000000448009
3012785010	20170731	1	900000000000012004	704322002	en	900000000000013009	Process agent	900000000000448009
3012789016	20170731	1	900000000000012004	704324001	en	900000000000013009	Process output	900000000000448009
3012793010	20170731	1	900000000000012004	704319004	en	900000000000003001	Inheres in (attribute)	900000000000448009
3012795015	20170731	1	900000000000012004	704325000	en	900000000000003001	Relative to (attribute)	900000000000448009
3012797011	20170731	1	900000000000012004	704320005	en	900000000000013009	Towards	900000000000448009
3012805015	20170731	1	900000000000012004	704321009	en	900000000000003001	Characterizes (attribute)	900000000000448009
3012809014	20170731	1	900000000000012004	704326004	en	900000000000013009	Precondition	900000000000448009
3012812012	20170731	1	900000000000012004	704323007	en	900000000000003001	Process duration (attribute)	900000000000448009
3012818011	20170731	1	900000000000012004	704320005	en	900000000000003001	Towards (attribute)	900000000000448009
3012819015	20170731	1	900000000000012004	704323007	en	900000000000013009	Process duration	900000000000448009
3012822018	20170731	1	900000000000012004	704327008	en	900000000000003001	Direct site (attribute)	900000000000448009
3012826015	20170731	1	900000000000012004	704321009	en	900000000000013009	Characterizes	900000000000448009
3012837019	20170731	1	900000000000012004	704325000	en	900000000000013009	Relative to	900000000000448009
3012847016	20170731	1	900000000000012004	704327008	en	900000000000013009	Direct site	900000000000448009
3012856012	20170731	1	900000000000012004	704322002	en	900000000000003001	Process agent (attribute)	900000000000448009
3012860010	20170731	1	900000000000012004	704324001	en	900000000000003001	Process output (attribute)	900000000000448009
3012882015	20170731	1	900000000000012004	704347000	en	900000000000003001	Observes (attribute)	900000000000448009
3012883013	20170731	1	900000000000012004	704346009	en	900000000000003001	Specified by (attribute)	900000000000448009
3012923010	20170731	1	900000000000012004	704346009	en	900000000000013009	Specified by	900000000000448009
3012937018	20170731	1	900000000000012004	704347000	en	900000000000013009	Observes	900000000000448009
3013810010	20170731	1	900000000000012004	704647008	en	900000000000003001	Is about (attribute)	900000000000448009
3013870019	20170731	1	900000000000012004	704647008	en	900000000000013009	Is about	900000000000448009
3299001019	20170731	1	900000000000207008	714488006	en	900000000000003001	Structure of subdivision of organ system (body structure)	900000000000448009
3299892016	20170731	1	900000000000207008	714323000	en	900000000000003001	Structure of organ in respiratory system (body structure)	900000000000448009
3312454017	20170131	1	900000000000012004	718497002	en	900000000000003001	Inherent location (attribute)	900000000000448009
3312455016	20170131	1	900000000000012004	718497002	en	900000000000013009	Inherent location	900000000000448009
3317559016	20180731	1	900000000000012004	719715003	en	900000000000003001	Relative to part of (attribute)	900000000000448009
3317560014	20180731	1	900000000000012004	719715003	en	900000000000013009	Relative to part of	900000000000448009
3317581014	20180731	1	900000000000012004	719722006	en	900000000000003001	Has realization (attribute)	900000000000448009
3317582019	20180731	1	900000000000012004	719722006	en	900000000000013009	Has realization	900000000000448009
3318705019	20170731	1	900000000000207008	719982003	en	900000000000003001	Process (qualifier value)	900000000000448009
3450371011	20170731	1	900000000000012004	726542003	en	900000000000003001	Has disposition (attribute)	900000000000448009
3450372016	20170731	1	900000000000012004	726542003	en	900000000000013009	Has disposition	900000000000448009
3451169011	20180131	1	900000000000012004	726633004	en	900000000000003001	Temporally related to (attribute)	900000000000448009
3451170012	20180131	1	900000000000012004	726633004	en	900000000000013009	Temporally related to	900000000000448009
3451173014	20180131	1	900000000000012004	726634005	en	900000000000003001	During AND/OR after (attribute)	900000000000448009
3475739017	20170731	1	900000000000012004	733928003	en	900000000000003001	All or part of (attribute)	900000000000448009
3475740015	20170731	1	900000000000012004	733928003	en	900000000000013009	All or part of	900000000000448009
3475743018	20170731	1	900000000000012004	733930001	en	900000000000003001	Regional part of (attribute)	900000000000448009
3475744012	20170731	1	900000000000012004	733930001	en	900000000000013009	Regional part of	900000000000448009
3475747017	20170731	1	900000000000012004	733931002	en	900000000000003001	Constitutional part of (attribute)	900000000000448009
3475748010	20170731	1	900000000000012004	733931002	en	900000000000013009	Constitutional part of	900000000000448009
3475749019	20170731	1	900000000000012004	733932009	en	900000000000003001	Systemic part of (attribute)	900000000000448009
3475750019	20170731	1	900000000000012004	733932009	en	900000000000013009	Systemic part of	900000000000448009
3475751015	20170731	1	900000000000012004	733933004	en	900000000000003001	Lateral half of (attribute)	900000000000448009
3475752010	20170731	1	900000000000012004	733933004	en	900000000000013009	Lateral half of	900000000000448009
3485956014	20170731	1	900000000000012004	734136001	en	900000000000003001	Contained in (attribute)	900000000000448009
3485957017	20170731	1	900000000000012004	734136001	en	900000000000013009	Contained in	900000000000448009
3485961011	20170731	1	900000000000012004	734137005	en	900000000000003001	Tributary of (attribute)	900000000000448009
3485962016	20170731	1	900000000000012004	734137005	en	900000000000013009	Tributary of	900000000000448009
3495165015	20170731	1	900000000000012004	411116001	en	900000000000013009	Has manufactured dose form	900000000000448009
3495166019	20170731	1	900000000000012004	411116001	en	900000000000003001	Has manufactured dose form (attribute)	900000000000448009
3498408010	20170731	1	900000000000012004	732943007	en	900000000000003001	Has basis of strength substance (attribute)	900000000000448009
3498409019	20170731	1	900000000000012004	732943007	en	900000000000013009	Has basis of strength substance	900000000000448009
3498410012	20170731	1	900000000000012004	732943007	en	900000000000013009	Has BoSS	900000000000020002
3498413014	20170731	1	900000000000012004	732945000	en	900000000000013009	Has presentation strength numerator unit	900000000000448009
3498414015	20170731	1	900000000000012004	732945000	en	900000000000003001	Has presentation strength numerator unit (attribute)	900000000000448009
3498417010	20170731	1	900000000000012004	732947008	en	900000000000003001	Has presentation strength denominator unit (attribute)	900000000000448009
3498418017	20170731	1	900000000000012004	732947008	en	900000000000013009	Has presentation strength denominator unit	900000000000448009
3504495019	20180131	1	900000000000012004	733722007	en	900000000000013009	Has concentration strength denominator unit	900000000000448009
3504496018	20180131	1	900000000000012004	733722007	en	900000000000003001	Has concentration strength denominator unit (attribute)	900000000000448009
3504514016	20180131	1	900000000000012004	733725009	en	900000000000013009	Has concentration strength numerator unit	900000000000448009
3504516019	20180131	1	900000000000012004	733725009	en	900000000000003001	Has concentration strength numerator unit (attribute)	900000000000448009
3517711011	20180131	1	900000000000012004	736476002	en	900000000000003001	Has basic dose form (attribute)	900000000000448009
3517712016	20180131	1	900000000000012004	736476002	en	900000000000013009	Has basic dose form	900000000000448009
3517979012	20180131	1	900000000000012004	736518005	en	900000000000003001	Has state of matter (attribute)	900000000000448009
3517980010	20180131	1	900000000000012004	736518005	en	900000000000013009	Has state of matter	900000000000448009
3518051018	20180131	1	900000000000012004	736475003	en	900000000000003001	Has dose form release characteristic (attribute)	900000000000448009
3518052013	20180131	1	900000000000012004	736475003	en	900000000000013009	Has dose form release characteristic	900000000000448009
3518053015	20180131	1	900000000000012004	736474004	en	900000000000003001	Has dose form intended site (attribute)	900000000000448009
3518054014	20180131	1	900000000000012004	736474004	en	900000000000013009	Has dose form intended site	900000000000448009
3521393019	20180131	1	900000000000012004	736473005	en	900000000000003001	Has dose form transformation (attribute)	900000000000448009
3521394013	20180131	1	900000000000012004	736473005	en	900000000000013009	Has dose form transformation	900000000000448009
3521395014	20180131	1	900000000000012004	736472000	en	900000000000003001	Has dose form administration method (attribute)	900000000000448009
3521396010	20180131	1	900000000000012004	736472000	en	900000000000013009	Has dose form administration method	900000000000448009
3533540015	20180131	1	900000000000012004	738774007	en	900000000000003001	Is modification of (attribute)	900000000000448009
3533541016	20180131	1	900000000000012004	738774007	en	900000000000013009	Is modification of	900000000000448009
3635487013	20180131	1	900000000000012004	762705008	en	900000000000003001	Concept model object attribute (attribute)	900000000000448009
3635488015	20180131	1	900000000000012004	762705008	en	900000000000013009	Concept model object attribute	900000000000448009
3635489011	20180131	1	900000000000012004	762706009	en	900000000000003001	Concept model data attribute (attribute)	900000000000448009
3635490019	20180131	1	900000000000012004	762706009	en	900000000000013009	Concept model data attribute	900000000000448009
3635990014	20180131	1	900000000000012004	762949000	en	900000000000013009	Has precise active ingredient	900000000000448009
3635991013	20180131	1	900000000000012004	762949000	en	900000000000003001	Has precise active ingredient (attribute)	900000000000448009
3635994017	20180131	1	900000000000012004	762951001	en	900000000000003001	Has ingredient (attribute)	900000000000448009
3635995016	20180131	1	900000000000012004	762951001	en	900000000000013009	Has ingredient	900000000000448009
3637608012	20180731	1	900000000000012004	763032000	en	900000000000013009	Has unit of presentation	900000000000448009
3637609016	20180731	1	900000000000012004	763032000	en	900000000000003001	Has unit of presentation (attribute)	900000000000448009
3663247013	20180731	1	900000000000012004	766939001	en	900000000000013009	Plays role	900000000000448009
3663248015	20180731	1	900000000000012004	766939001	en	900000000000003001	Plays role (attribute)	900000000000448009
3727904019	20190131	1	900000000000012004	774081006	en	900000000000003001	Proper part of (attribute)	900000000000448009
3727905018	20190131	1	900000000000012004	774081006	en	900000000000013009	Proper part of	900000000000448009
3728182015	20190131	1	900000000000012004	774158006	en	900000000000003001	Has product name (attribute)	900000000000448009
3728183013	20190131	1	900000000000012004	774158006	en	900000000000013009	Has product name	900000000000448009
3728186017	20190131	1	900000000000012004	774159003	en	900000000000013009	Has supplier	900000000000448009
3728187014	20190131	1	900000000000012004	774159003	en	900000000000003001	Has supplier (attribute)	900000000000448009
3728189012	20190131	1	900000000000012004	774160008	en	900000000000013009	Contains clinical drug	900000000000448009
3728190015	20190131	1	900000000000012004	774160008	en	900000000000003001	Contains clinical drug (attribute)	900000000000448009
3728202012	20190131	1	900000000000012004	774163005	en	900000000000013009	Has pack size unit	900000000000448009
3728203019	20190131	1	900000000000012004	774163005	en	900000000000003001	Has pack size unit (attribute)	900000000000448009
3754719015	20190131	1	900000000000012004	900000000000074008	en	900000000000003001	Not sufficiently defined by necessary conditions definition status (core metadata concept)	900000000000448009
3754720014	20190131	1	900000000000012004	900000000000074008	en	900000000000013009	Not sufficiently defined by necessary conditions definition status	900000000000448009
3754721013	20190131	1	900000000000012004	900000000000073002	en	900000000000003001	Sufficiently defined by necessary conditions definition status (core metadata concept)	900000000000448009
3754722018	20190131	1	900000000000012004	900000000000073002	en	900000000000013009	Sufficiently defined by necessary conditions definition status	900000000000448009
3770420018	20190731	1	900000000000207008	255054007	en	900000000000003001	Neoplasm of ill-defined site (disorder)	900000000000448009
3770465010	20190731	1	900000000000207008	363357005	en	900000000000003001	Malignant neoplasm of ill-defined site (disorder)	900000000000448009
3850267017	20200131	1	900000000000207008	67734004	en	900000000000003001	Structure of thoracic segment of trunk (body structure)	900000000000448009
3852420013	20200131	1	900000000000207008	816094009	en	900000000000003001	Structure of thoracic cross-sectional segment of trunk (body structure)	900000000000448009
3873020011	20200131	1	900000000000207008	91829005	en	900000000000003001	Structure of body cavity and/or content (body structure)	900000000000448009
3873022015	20200131	1	900000000000207008	699593001	en	900000000000003001	Structure of thoracic cavity and/or content (body structure)	900000000000448009
3891084017	20200731	1	900000000000012004	836358009	en	900000000000003001	Has device intended site (attribute)	900000000000448009
3891085016	20200731	1	900000000000012004	836358009	en	900000000000013009	Has device intended site	900000000000448009
3891087012	20200731	1	900000000000012004	827081001	en	900000000000013009	Has filling	900000000000448009
3891089010	20200731	1	900000000000012004	827081001	en	900000000000003001	Has filling (attribute)	900000000000448009
3902593011	20200731	1	900000000000012004	840560000	en	900000000000003001	Has compositional material (attribute)	900000000000448009
3902595016	20200731	1	900000000000012004	840560000	en	900000000000013009	Has compositional material	900000000000448009
3944109013	20200731	1	900000000000012004	860779006	en	900000000000003001	Has ingredient characteristic (attribute)	900000000000448009
3944110015	20200731	1	900000000000012004	860779006	en	900000000000013009	Has ingredient characteristic	900000000000448009
3944129014	20200731	1	900000000000012004	860781008	en	900000000000013009	Has product characteristic	900000000000448009
3944130016	20200731	1	900000000000012004	860781008	en	900000000000003001	Has product characteristic (attribute)	900000000000448009
3944153015	20200731	1	900000000000012004	320091000221107	en	900000000000013009	Unit of presentation size unit	900000000000448009
3944155010	20200731	1	900000000000012004	320091000221107	en	900000000000003001	Unit of presentation size unit (attribute)	900000000000448009
3993799016	20210131	1	900000000000207008	233814000	en	900000000000003001	Neoplasm of lower respiratory tract and mediastinum (disorder)	900000000000448009
4165265012	20210131	1	900000000000012004	1003703000	en	900000000000013009	Process extends to	900000000000448009
4165266013	20210131	1	900000000000012004	1003703000	en	900000000000003001	Process extends to (attribute)	900000000000448009
4165449013	20210131	1	900000000000012004	1003735000	en	900000000000013009	Process acts on	900000000000448009
4165451012	20210131	1	900000000000012004	1003735000	en	900000000000003001	Process acts on (attribute)	900000000000448009
4536721010	20210731	1	900000000000012004	1142135004	en	900000000000003001	Has presentation strength numerator value (attribute)	900000000000448009
4536723013	20210731	1	900000000000012004	1142135004	en	900000000000013009	Has presentation strength numerator value	900000000000448009
4536724019	20210731	1	900000000000012004	1142136003	en	900000000000003001	Has presentation strength denominator value (attribute)	900000000000448009
4536725018	20210731	1	900000000000012004	1142136003	en	900000000000013009	Has presentation strength denominator value	900000000000448009
4536728016	20210731	1	900000000000012004	1142137007	en	900000000000003001	Has concentration strength denominator value (attribute)	900000000000448009
4536729012	20210731	1	900000000000012004	1142137007	en	900000000000013009	Has concentration strength denominator value	900000000000448009
4536730019	20210731	1	900000000000012004	1142138002	en	900000000000003001	Has concentration strength numerator value (attribute)	900000000000448009
4536731015	20210731	1	900000000000012004	1142138002	en	900000000000013009	Has concentration strength numerator value	900000000000448009
4536734011	20210731	1	900000000000012004	1142139005	en	900000000000013009	Count of base of active ingredient	900000000000448009
4536735012	20210731	1	900000000000012004	1142139005	en	900000000000003001	Count of base of active ingredient (attribute)	900000000000448009
4536738014	20210731	1	900000000000012004	1142140007	en	900000000000003001	Count of active ingredient (attribute)	900000000000448009
4536739018	20210731	1	900000000000012004	1142140007	en	900000000000013009	Count of active ingredient	900000000000448009
4536740016	20210731	1	900000000000012004	1142141006	en	900000000000003001	Count of base and modification pair (attribute)	900000000000448009
4536742012	20210731	1	900000000000012004	1142141006	en	900000000000013009	Count of base and modification pair	900000000000448009
4536743019	20210731	1	900000000000012004	1142142004	en	900000000000003001	Has pack size (attribute)	900000000000448009
4536745014	20210731	1	900000000000012004	1142142004	en	900000000000013009	Has pack size	900000000000448009
4536747018	20210731	1	900000000000012004	1142143009	en	900000000000003001	Count of clinical drug type (attribute)	900000000000448009
4536748011	20210731	1	900000000000012004	1142143009	en	900000000000013009	Count of clinical drug type	900000000000448009
4552079012	20210731	1	900000000000012004	1148793005	en	900000000000013009	Unit of presentation size quantity	900000000000448009
4552080010	20210731	1	900000000000012004	1148793005	en	900000000000003001	Unit of presentation size quantity (attribute)	900000000000448009
4553035018	20210731	1	900000000000012004	1148967007	en	900000000000003001	Has coating material (attribute)	900000000000448009
4553037014	20210731	1	900000000000012004	1148967007	en	900000000000013009	Has coating material	900000000000448009
4553585016	20210731	1	900000000000012004	1148965004	en	900000000000003001	Is sterile (attribute)	900000000000448009
4553586015	20210731	1	900000000000012004	1148965004	en	900000000000013009	Is sterile	900000000000448009
4555484016	20210731	1	900000000000012004	1149366004	en	900000000000013009	Has ingredient qualitative strength	900000000000448009
4555485015	20210731	1	900000000000012004	1149366004	en	900000000000003001	Has ingredient qualitative strength (attribute)	900000000000448009
4555486019	20210731	1	900000000000012004	1149367008	en	900000000000013009	Has target population	900000000000448009
4555487011	20210731	1	900000000000012004	1149367008	en	900000000000003001	Has target population (attribute)	900000000000448009
4571449012	20210731	1	900000000000012004	1148969005	en	900000000000013009	Has absorbability	900000000000448009
4571450012	20210731	1	900000000000012004	1148969005	en	900000000000003001	Has absorbability (attribute)	900000000000448009
4571455019	20210731	1	900000000000012004	1148968002	en	900000000000013009	Has surface texture	900000000000448009
4571457010	20210731	1	900000000000012004	1148968002	en	900000000000003001	Has surface texture (attribute)	900000000000448009
900000000000007016	20170731	1	900000000000012004	900000000000003001	en	900000000000013009	Fully specified name	900000000000448009
900000000000008014	20170731	1	900000000000012004	900000000000003001	en	900000000000003001	Fully specified name (core metadata concept)	900000000000448009
900000000000013013	20170731	1	900000000000012004	900000000000006009	en	900000000000013009	Defining relationship	900000000000448009
900000000000014019	20170731	1	900000000000012004	900000000000006009	en	900000000000003001	Defining relationship (core metadata concept)	900000000000448009
900000000000027015	20170731	1	900000000000012004	900000000000010007	en	900000000000003001	Stated relationship (core metadata concept)	900000000000448009
900000000000028013	20170731	1	900000000000012004	900000000000010007	en	900000000000013009	Stated relationship	900000000000448009
900000000000031014	20170731	1	900000000000012004	900000000000011006	en	900000000000013009	Inferred relationship	900000000000448009
900000000000032019	20170731	1	900000000000012004	900000000000011006	en	900000000000003001	Inferred relationship (core metadata concept)	900000000000448009
900000000000036016	20170731	1	900000000000012004	900000000000013009	en	900000000000003001	Synonym (core metadata concept)	900000000000448009
900000000000037013	20170731	1	900000000000012004	900000000000013009	en	900000000000013009	Synonym	900000000000448009
900000000000165013	20170731	1	900000000000012004	900000000000073002	en	900000000000013009	Defined	900000000000448009
900000000000166014	20190131	0	900000000000012004	900000000000073002	en	900000000000003001	Sufficiently defined concept definition status (core metadata concept)	900000000000448009
900000000000167017	20190131	0	900000000000012004	900000000000073002	en	900000000000013009	Sufficiently defined concept definition status	900000000000448009
